Zip_Code,lat,long,Metro,City,Population,Home_Ownership,Renter,Poverty_Black,Poverty_Hispanic,Poverty_White,Black_Insurance_Coverage,Hispanic_Insurance_Coverage,White_Insurance_Coverage,Foreign_Born,Total_Income,Total_Income_Black,Total_Income_Hispanic,Total_Income_White,Population_White,Population_Black,Population_Asian,Population_Other,Housing_Price,HomePriceCat,IncomeBracket,PopDem,PopType,Ethnicity,HousingType,BelowPoverty
92501,33.991181,-117.37074,Riverside-San Bernardino-Ontario,Riverside,21707,10528,9921,4383,11983,6190,1268,12010,6196,1268,6680,547,3043,2704,12838,1415,845,4908,308175,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
90291,33.992411,-118.46531,Los Angeles-Long Beach-Anaheim,Los Angeles,27170,9990,16744,5028,5174,18649,1563,5216,18660,1560,13676,802,1787,10254,22510,1563,902,994,1999708.333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
90230,33.997179,-118.40145,Los Angeles-Long Beach-Anaheim,Culver City,32657,17726,14405,9791,10378,12500,2499,10378,12518,2499,13088,1234,3229,6040,19964,2520,5553,2787,1150458.333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
90040,33.997492,-118.15284,Los Angeles-Long Beach-Anaheim,Commerce,12925,5772,6969,4285,12188,176,183,12218,176,183,3565,62,3352,89,9309,209,114,2785,410741.6667,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
92509,33.998751,-117.44695,Riverside-San Bernardino-Ontario,Riverside,81093,53788,25522,20706,56338,17831,2570,56507,17846,2550,19506,843,11588,6086,42166,2627,2281,29461,358325,BelowMedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,Hispa
90058,34.000219,-118.22605,0,0,3189,943,2199,1262,2870,70,205,2870,70,205,795,133,612,48,1760,205,42,1154,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
91745,34.000578,-117.96943,Los Angeles-Long Beach-Anaheim,Hacienda Heights,54166,40319,13101,22130,24866,6788,603,24893,6788,603,16204,199,5985,2858,20565,603,21279,9908,644983.3333,MedianHomePrice,MiddleIncome,Urban,NativeBorn,Asian,Owners,Hispa
91752,34.001846,-117.52759,Riverside-San Bernardino-Ontario,Eastvale,30716,20551,9760,7562,18898,7150,2034,18916,7156,2034,8184,723,3853,2881,17453,2034,1787,7976,465641.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
90066,34.002011,-118.43083,Los Angeles-Long Beach-Anaheim,Los Angeles,59747,23252,35360,17249,18026,27761,2379,18030,27797,2379,24951,1077,5429,13616,36591,2449,8488,6359,1417766.667,AboveMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Renters,White
90037,34.002063,-118.28737,Los Angeles-Long Beach-Anaheim,Los Angeles,63238,17515,43337,27307,49277,1010,11390,49452,1034,11363,17007,4761,11452,256,20313,11420,648,28959,398075,BelowMedianHomePrice,MiddleIncome,Urban,NativeBorn,Other,Renters,Hispa
90601,34.002333,-118.03562,Los Angeles-Long Beach-Anaheim,Whittier,34025,21004,12517,6317,24587,6362,493,24622,6372,493,11216,216,7077,3063,17410,493,2298,12501,543858.3333,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
90062,34.003213,-118.3078,Los Angeles-Long Beach-Anaheim,Los Angeles,33627,16132,16606,12297,21244,427,11033,21254,428,11001,9719,4323,4882,113,6719,11039,428,14538,466075,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Other,Renters,Hispa
91765,34.004172,-117.81673,Los Angeles-Long Beach-Anaheim,Diamond Bar,47398,35935,10838,20392,8587,9557,2236,8587,9566,2236,15096,821,2369,3622,13753,2236,25525,3420,732083.3333,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Asian,Owners,Black
90011,34.007063,-118.25868,Los Angeles-Long Beach-Anaheim,Los Angeles,108051,29815,76327,49419,96897,550,9025,97374,579,9002,23884,3276,20075,177,44204,9040,619,51642,357266.6667,BelowMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,Other,Renters,Hispa
90405,34.009276,-118.47286,Los Angeles-Long Beach-Anaheim,Santa Monica,28305,11310,16108,5886,4433,18459,972,4431,18488,972,14161,332,2029,9956,21960,979,2654,863,1929775,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
90008,34.009754,-118.33705,Los Angeles-Long Beach-Anaheim,Los Angeles,32359,11936,19877,5586,7500,1397,21586,7520,1401,21556,14937,11304,2137,695,5944,21592,1049,2377,738908.3333,MedianHomePrice,MiddleIncome,Semi-Urban,ForeignBorn,Black,Renters,Hispa
90640,34.014212,-118.11358,Los Angeles-Long Beach-Anaheim,Montebello,63547,27824,34363,23591,49001,4482,936,49267,4500,936,19863,208,14618,1870,37773,985,8350,14175,522150,MedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Renters,Hispa
90401,34.01491,-118.4922,0,0,7485,482,6799,1823,1006,4950,498,1006,4959,498,4716,160,502,3552,5788,504,681,106,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
91710,34.015963,-117.68737,Riverside-San Bernardino-Ontario,Chino,88862,46763,25498,20567,41051,18002,2042,41315,18047,2042,20958,693,10187,6585,46564,4840,10503,19625,466658.3333,MedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Owners,Hispa
91789,34.018361,-117.85438,Los Angeles-Long Beach-Anaheim,Walnut,44115,35002,8321,21213,9317,5583,1159,9434,5756,1129,13288,428,2411,2320,10936,1164,26866,3255,761291.6667,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Asian,Owners,Black
91792,34.020711,-117.89932,Los Angeles-Long Beach-Anaheim,West Covina,29787,16035,13192,13044,13406,1930,1879,13392,1930,1895,8747,746,3422,764,7267,1901,12351,6920,537608.3333,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Asian,Owners,Hispa
90232,34.021611,-118.39168,Los Angeles-Long Beach-Anaheim,Culver City,14865,6198,8441,3859,3889,7103,934,3857,7109,934,6458,465,1174,3606,9973,934,2293,860,1307991.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
90023,34.023039,-118.20231,Los Angeles-Long Beach-Anaheim,Los Angeles,47229,14097,32451,22129,45534,756,446,45632,764,446,11583,152,11054,209,31978,459,443,13315,387858.3333,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
90022,34.023662,-118.15581,Los Angeles-Long Beach-Anaheim,East Los Angeles,67446,23582,43237,27454,64491,1445,199,64699,1445,192,17640,84,16680,532,37967,199,860,26707,414725,BelowMedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Renters,Hispa
90007,34.026448,-118.2829,Los Angeles-Long Beach-Anaheim,Los Angeles,41221,5326,29505,18106,19327,4545,4519,20483,6831,4165,11695,1847,5409,1568,12299,4519,8337,14408,581266.6667,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Other,Renters,Hispa
90404,34.026959,-118.47432,Los Angeles-Long Beach-Anaheim,Santa Monica,22586,4773,16686,7321,6255,10341,1742,6280,10375,1720,9938,729,1892,5869,14839,1819,2776,1823,1416275,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
90018,34.029112,-118.3183,Los Angeles-Long Beach-Anaheim,Los Angeles,52287,17878,32974,19797,30391,2365,16111,30476,2436,16007,16395,6701,7397,1063,10138,16300,2209,21727,611408.3333,MedianHomePrice,MiddleIncome,Urban,NativeBorn,Other,Renters,Hispa
90021,34.029313,-118.24182,0,0,3158,292,2658,1023,1516,685,712,1517,687,712,1966,547,736,550,1182,712,52,1009,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
91744,34.029561,-117.93975,Los Angeles-Long Beach-Anaheim,La Puente,86982,57536,28357,34894,72373,3435,1398,72755,3429,1350,18493,390,14493,1100,32019,1401,9143,41865,442291.6667,BelowMedianHomePrice,MiddleIncome,Urban,NativeBorn,Other,Owners,Hispa
90016,34.029711,-118.35255,Los Angeles-Long Beach-Anaheim,Los Angeles,46303,18142,27485,14929,24542,3685,15244,24545,3685,15244,16954,7420,6758,1709,18165,15266,1785,9302,640366.6667,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
90034,34.03056,-118.39804,Los Angeles-Long Beach-Anaheim,Los Angeles,56070,11803,42956,19461,15186,22296,5430,15238,22350,5438,25725,2796,5349,12135,32939,5495,10419,4123,1276791.667,AboveMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Renters,White
92313,34.030714,-117.31174,Riverside-San Bernardino-Ontario,Grand Terrace,12478,7967,4240,1731,6056,4669,621,6037,4615,621,4279,195,1723,1956,8760,621,842,1408,348458.3333,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
90403,34.032159,-118.49022,Los Angeles-Long Beach-Anaheim,Santa Monica,24764,6559,17734,5390,2412,18394,521,2412,18419,521,13458,227,1011,10661,20206,534,2301,322,2729933.333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
92399,34.033564,-117.03776,Riverside-San Bernardino-Ontario,Yucaipa,54027,38660,14020,5586,18143,32186,563,18201,32188,563,18308,194,4765,12592,45605,627,1400,4280,331516.6667,BelowMedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,White
90064,34.03457,-118.42843,Los Angeles-Long Beach-Anaheim,Los Angeles,26007,15175,10379,6327,3087,16341,977,3094,16353,977,10999,380,1234,7188,18643,993,4654,621,1550408.333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92373,34.034714,-117.17305,Riverside-San Bernardino-Ontario,Redlands,34063,17373,15250,4385,7216,20442,2460,7242,20459,2436,13011,901,2069,8688,25671,2512,2477,1594,482666.6667,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
90263,34.035087,-118.70752,0,0,1868,0,0,342,0,0,103,351,747,0,0,0,0,0,968,103,550,93,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,Black
91761,34.036085,-117.6086,Riverside-San Bernardino-Ontario,Ontario,60560,38903,20548,16377,41554,9786,3496,41684,9802,3496,16863,1324,10211,3787,30422,3499,4205,18803,429350,BelowMedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,Hispa
90402,34.036759,-118.50121,Los Angeles-Long Beach-Anaheim,Santa Monica,11681,8600,3032,1885,834,9307,122,852,9307,122,4967,70,348,4135,10071,122,963,90,3946400,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
90015,34.038993,-118.26516,Los Angeles-Long Beach-Anaheim,Los Angeles,20187,2692,16667,9531,13005,2620,1362,13023,2622,1352,8510,828,4078,1762,6746,1368,3012,8500,534066.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Other,Renters,Hispa
90014,34.042912,-118.25193,Los Angeles-Long Beach-Anaheim,Los Angeles,7408,273,6283,2151,1318,3156,1305,1318,3156,1305,5000,772,900,2105,3800,1305,1196,565,657100,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
90013,34.044662,-118.24255,Los Angeles-Long Beach-Anaheim,Los Angeles,11957,1020,8446,2518,1916,3407,3675,1952,3408,3659,7047,2025,1012,2084,4267,3676,2002,957,596816.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
90025,34.045006,-118.44527,Los Angeles-Long Beach-Anaheim,Los Angeles,47453,12720,33963,16641,8390,25068,1433,8480,25068,1433,21959,641,2773,13145,29585,1469,9799,2991,1563841.667,AboveMedianHomePrice,UpperMiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
90063,34.045161,-118.1865,Los Angeles-Long Beach-Anaheim,East Los Angeles,53556,20607,32187,21706,51311,1020,263,51462,1026,251,13591,56,12801,359,21948,263,713,29749,414583.3333,BelowMedianHomePrice,MiddleIncome,Urban,NativeBorn,Other,Renters,Hispa
91766,34.045584,-117.75305,Los Angeles-Long Beach-Anaheim,Pomona,72787,37156,34174,26971,53700,6099,2960,53999,6117,2897,17788,919,11583,2331,42558,3029,8313,14388,384808.3333,BelowMedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,Hispa
91746,34.046889,-117.98464,Los Angeles-Long Beach-Anaheim,West Puente Valley,30640,23061,7100,12137,25859,1175,328,25904,1186,328,6647,148,5324,400,11513,328,3155,14620,447791.6667,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Other,Owners,Hispa
92337,34.046992,-117.481,Riverside-San Bernardino-Ontario,Fontana,38938,27287,11222,10416,26879,4229,3867,26921,4240,3856,9613,1041,6081,1511,14984,3870,2805,14856,354041.6667,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
