Zip_Code,Metro,City,Population_2012,Home_Ownership_2012,Renter_2012,Foreign_Born_2012,Poverty_Black_2012,Poverty_Hispanic_2012,Poverty_White_2012,Black_Insurance_Coverage_2012,Black_No_Insurance_Coverage_2012,Hispanic_Insurance_Coverage_2012,Hispanic_No_Insurance_Coverage_2012,White_Insurance_Coverage_2012,White_No_Insurance_Coverage_2012,Total_Income_2012,Total_Income_Black_2012,Total_Income_Hispanic_2012,Total_Income_White_2012,Population_Black_2012,Population_White_2012,Population_Hispanic_2012,Population_Other_2012,Population_2013,Home_Ownership_2013,Renter_2013,Foreign_Born_2013,Poverty_Black_2013,Poverty_Hispanic_2013,Poverty_White_2013,Black_Insurance_Coverage_2013,Black_No_Insurance_Coverage_2013,Hispanic_Insurance_Coverage_2013,Hispanic_No_Insurance_Coverage_2013,White_Insurance_Coverage_2013,White_No_Insurance_Coverage_2013,Total_Income_2013,Total_Income_Black_2013,Total_Income_Hispanic_2013,Total_Income_White_2013,Population_Black_2013,Population_White_2013,Population_Hispanic_2013,Population_Other_2013,Population_2014,Home_Ownership_2014,Renter_2014,Foreign_Born_2014,Poverty_Black_2014,Poverty_Hispanic_2014,Poverty_White_2014,Black_Insurance_Coverage_2014,Black_No_Insurance_Coverage_2014,Hispanic_Insurance_Coverage_2014,Hispanic_No_Insurance_Coverage_2014,White_Insurance_Coverage_2014,White_No_Insurance_Coverage_2014,Total_Income_2014,Total_Income_Black_2014,Total_Income_Hispanic_2014,Total_Income_White_2014,Population_Black_2014,Population_White_2014,Population_Hispanic_2014,Population_Other_2014,Population_2015,Home_Ownership_2015,Renter_2015,Foreign_Born_2015,Poverty_Black_2015,Poverty_Hispanic_2015,Poverty_White_2015,Black_Insurance_Coverage_2015,Black_No_Insurance_Coverage_2015,Hispanic_Insurance_Coverage_2015,Hispanic_No_Insurance_Coverage_2015,White_Insurance_Coverage_2015,White_No_Insurance_Coverage_2015,Total_Income_2015,Total_Income_Black_2015,Total_Income_Hispanic_2015,Total_Income_White_2015,Population_Black_2015,Population_White_2015,Population_Hispanic_2015,Population_Other_2015,Population_2016,Home_Ownership_2016,Renter_2016,Foreign_Born_2016,Poverty_Black_2016,Poverty_Hispanic_2016,Poverty_White_2016,Black_Insurance_Coverage_2016,Black_No_Insurance_Coverage_2016,Hispanic_Insurance_Coverage_2016,Hispanic_No_Insurance_Coverage_2016,White_Insurance_Coverage_2016,White_No_Insurance_Coverage_2016,Total_Income_2016,Total_Income_Black_2016,Total_Income_Hispanic_2016,Total_Income_White_2016,Population_Black_2016,Population_White_2016,Population_Hispanic_2016,Population_Other_2016,Population_2017,Home_Ownership_2017,Renter_2017,Foreign_Born_2017,Poverty_Black_2017,Poverty_Hispanic_2017,Poverty_White_2017,Black_Insurance_Coverage_2017,Black_No_Insurance_Coverage_2017,Hispanic_Insurance_Coverage_2017,Hispanic_No_Insurance_Coverage_2017,White_Insurance_Coverage_2017,White_No_Insurance_Coverage_2017,Total_Income_2017,Total_Income_Black_2017,Total_Income_Hispanic_2017,Total_Income_White_2017,Population_Black_2017,Population_White_2017,Population_Hispanic_2017,Population_Other_2017,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12
94158,0,0,4340,1020,3165,2327,0,0,222,38,0,201,201,1765,0,64594,15357,64041,129375,79,1901,4340,85,5219,1156,3872,2475,0,0,331,94,0,424,424,2351,0,82195,-666666666,66392,138281,172,2477,5219,194,5530,1456,3798,2473,0,0,420,241,0,529,529,2437,0,83542,8960,66443,140469,384,2579,5530,191,5747,1164,4314,2694,0,0,486,249,0,548,548,2559,44,79650,8935,65485,131125,395,2773,5747,215,5995,1417,4428,2444,0,0,642,323,0,656,656,2772,68,102237,8883,66091,133266,480,3032,5995,248,6547,1445,4843,2577,0,0,660,344,0,804,804,2720,167,133981,-666666666,153162,145938,506,3266,6547,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94401,San Francisco-Oakland-Hayward,San Mateo,35721,15612,18989,15295,0,167,1619,722,202,5532,5532,10581,4563,73023,65995,69391,76802,1177,22059,35721,3617,36691,15262,20232,15719,0,125,1513,694,188,5458,5458,10426,4194,69832,67944,61973,76340,1132,21429,36691,4294,36838,14822,20755,15523,4,117,1472,662,240,6335,6335,10757,3969,72279,63911,64755,80591,1156,21721,36838,4406,37298,15030,21000,16075,4,214,1572,788,219,7008,7008,11598,3211,72800,64107,62002,83472,1272,22003,37298,4238,36597,14924,20434,15217,5,249,1377,717,177,7231,7231,10872,2813,76361,55833,62115,86696,1193,20876,36597,4880,36145,15780,19042,14277,5,292,1292,704,115,6868,6868,10960,1731,81608,54167,64600,89934,1180,20066,36145,5116,507500,506100,509800,513400,519800,529300,537100,543500,553800,564300,572200,580700,591400,604400,615700,625500,634200,641800,649000,658800,669000,678900,684800,688800,692700,696200,701600,711400,720500,728800,737200,744000,749700,756800,766500,776200,784900,795700,808400,822500,838100,852300,863100,871300,874800,876500,878700,879300,884200,894300,903900,907100,904100,898500,893200,890700,894200,905400,920600,935800,948600,961300,976500,995200,1013800,1031500,1055700,1081600,1098400,1111700,1131800,1153700
94402,San Francisco-Oakland-Hayward,San Mateo,23622,16107,6921,5898,0,24,812,205,26,1754,1754,9434,735,108701,73092,74375,115101,386,16971,23622,722,23289,16386,6320,5625,0,29,821,184,31,1495,1495,8848,680,107124,62813,97578,106824,346,16096,23289,667,24306,16945,6714,5624,1,0,893,264,10,1522,1522,9263,724,115807,90833,98854,121458,384,17110,24306,868,24591,16433,7522,5914,1,8,636,294,10,1705,1705,9095,666,122475,99375,64688,126281,444,16850,24591,821,24517,17013,6816,6031,2,37,685,217,20,1967,1967,8960,432,128163,97933,80375,136497,367,16344,24517,986,25163,17436,7099,6264,2,49,749,250,23,1869,1869,8788,323,140186,100357,82292,143967,397,16150,25163,1256,950000,948100,954100,963700,981700,1002700,1014800,1021900,1038700,1058700,1073800,1086300,1102400,1127400,1156000,1182800,1202500,1217800,1238800,1270200,1298900,1318400,1332800,1349800,1369500,1384900,1392800,1398100,1400500,1410800,1424700,1433400,1438000,1459300,1490000,1519600,1546200,1574500,1600000,1631900,1675300,1711800,1735100,1752100,1760900,1760000,1759200,1755400,1751900,1751700,1753300,1748700,1741800,1736500,1734200,1730600,1729800,1734900,1743800,1748900,1751900,1758200,1771900,1788800,1801800,1806600,1815300,1838200,1867800,1892200,1918000,1947300
94403,San Francisco-Oakland-Hayward,San Mateo,39311,22827,15218,10819,0,15,1320,268,35,3225,3225,14571,1269,92123,36184,84315,88415,552,25381,39311,1542,39720,22859,15661,11097,0,0,1307,308,48,3653,3653,14808,1453,90764,71250,78839,89067,573,25887,39720,1941,40032,22999,15924,11629,0,26,1593,267,48,4168,4168,15118,1182,95189,39492,78929,93330,569,26001,40032,1723,40548,23815,15577,12174,0,53,1575,274,22,4530,4530,14740,1065,98923,0,78841,98171,464,25518,40548,2315,42252,23998,17101,13198,0,96,1706,361,19,4862,4862,14632,927,103612,80714,80000,104125,572,25123,42252,3388,43393,24529,17681,13638,0,102,1719,400,18,4886,4886,13892,879,112935,80583,78235,117813,710,24345,43393,3464,722500,724100,731700,741800,755500,772400,786400,800900,819900,836000,845500,854400,864100,876400,888900,903600,918000,929600,935400,938400,941100,947300,952000,960700,977700,994100,1007200,1019400,1024600,1026200,1034400,1050500,1071100,1091300,1110800,1130200,1147900,1165800,1182800,1199800,1220000,1242100,1261600,1277600,1286400,1294300,1302000,1296500,1289600,1295200,1304900,1307400,1314300,1323900,1327200,1323100,1322100,1330000,1348500,1368200,1382400,1392700,1407000,1422700,1433600,1437700,1447600,1464800,1481900,1499000,1528300,1566100
94404,San Francisco-Oakland-Hayward,Foster City,33792,20331,12899,13757,0,18,941,496,20,1317,1317,9727,508,114451,111058,104375,111086,700,15811,33792,350,34431,20860,13045,14147,0,13,1030,546,21,1280,1280,9642,424,114511,62167,104042,114135,750,16076,34431,341,35045,20777,13667,14851,0,26,947,437,17,1131,1131,9521,494,114779,61892,87321,115918,669,16234,35045,351,35492,21169,13859,15023,10,35,785,493,22,1049,1049,9463,393,121875,100995,101736,119037,806,16107,35492,293,36086,21228,14355,15610,14,32,774,436,22,1083,1083,9622,328,126618,113989,104653,122659,669,16430,36086,302,36573,21261,14798,16114,10,20,774,514,24,1352,1352,9372,353,134056,116580,106012,133224,730,16426,36573,393,831700,834900,842300,851300,865900,882300,893000,900700,912600,925200,936400,947200,959200,976900,997200,1016500,1031600,1044700,1052700,1058300,1067800,1085300,1097700,1106300,1117200,1127000,1136000,1148500,1159500,1168700,1185500,1210300,1235500,1256000,1274900,1291700,1307000,1326300,1346800,1367800,1391900,1415700,1432500,1441100,1437400,1430100,1426100,1422400,1424700,1434600,1439700,1439100,1439900,1440700,1439000,1440500,1446200,1455700,1471200,1486300,1496600,1507400,1524900,1541700,1554200,1560900,1570100,1584700,1598500,1616100,1648300,1684200
94501,San Francisco-Oakland-Hayward,Alameda,60639,26372,32552,16134,30,76,1960,2681,398,4221,4221,18216,2691,71096,39688,68578,80471,4608,31104,60639,2093,61639,26542,33417,17110,20,103,1806,2603,526,3981,3981,17765,2710,69076,42607,73977,76184,4834,30706,61639,2541,62571,26948,33822,16528,28,117,1892,2895,587,4102,4102,18403,2580,70935,42783,65906,78967,5285,31489,62571,2525,63118,26819,34485,16681,27,66,1842,2879,621,4124,4124,19303,2135,0,44260,65625,81575,5290,32168,63118,2438,63228,26871,34617,16982,31,15,1787,3104,496,4111,4111,19056,1700,76787,52579,62036,87194,5533,31862,63228,2682,63762,26959,35056,17565,12,13,1824,2962,487,4251,4251,18952,1191,81626,53464,72024,94262,5412,31623,63762,2963,514700,514300,517500,522600,528100,533100,539800,548500,560500,574800,587800,597800,606500,616400,629200,649000,669600,687400,698100,704200,709100,713500,714000,714000,716300,719900,725400,728600,728500,726900,727300,728300,731700,737100,744000,751500,761700,775300,788300,799300,811600,824600,834700,844000,851700,854300,857500,864500,871000,874900,878900,881100,881600,881800,886000,890700,895700,902900,911900,920600,929300,933700,934900,938400,945800,955400,964200,973100,984000,993900,1000900,1007900
94502,San Francisco-Oakland-Hayward,Alameda,13384,11095,2203,3857,0,11,71,255,63,490,490,3306,59,115428,163077,107500,121642,435,5742,13384,350,13179,10962,2117,3902,0,12,51,224,24,513,513,2854,96,105616,145469,96538,107614,400,5578,13179,525,13192,10578,2507,3705,0,11,72,143,22,313,313,2970,111,105480,97727,168906,108477,324,5718,13192,301,13615,10931,2560,3780,0,21,131,107,0,605,605,3038,78,109801,158500,120182,110069,240,5628,13615,365,14181,10872,3160,3590,0,25,223,246,0,641,641,3124,136,115765,176528,119615,115842,430,5811,14181,542,14484,11257,3061,3592,1,23,238,267,0,653,653,3295,179,122368,213750,175882,122128,452,6013,14484,451,468700,468600,472400,478200,481000,481900,486400,494700,505200,518200,529600,536600,541700,547400,557400,574000,591800,606000,612100,612100,611700,613300,614100,615600,619600,625500,633000,636600,639600,647800,659800,661100,654800,650800,651700,653000,657700,667000,679000,690800,703000,715200,725500,737000,749600,759000,767900,777300,783600,784900,783300,781300,782300,780500,778700,784200,794800,803800,811600,821200,828100,831100,836000,845100,853700,863900,873800,880100,886300,895900,900400,901900
94505,San Francisco-Oakland-Hayward,Discovery Bay,12680,10222,2311,877,0,0,613,272,0,862,862,6538,488,107972,43393,36667,115570,389,11152,12680,138,13083,10507,2426,998,0,0,527,243,0,798,798,6383,551,111290,2499,58598,115932,359,11334,13083,156,14353,10933,3283,1020,0,0,482,333,0,806,806,6773,662,111833,2499,63594,115611,501,12165,14353,187,14687,10630,3915,1214,0,21,343,449,0,1168,1168,6729,558,106394,2499,68750,111896,606,11853,14687,236,14820,10831,3843,1184,0,17,415,301,0,1198,1198,6908,364,106068,98750,85149,112103,567,11849,14820,372,15780,11759,3875,1288,0,18,455,407,0,1256,1256,7202,371,114886,102330,89808,122256,864,12594,15780,390,323500,329000,335600,345500,355900,363700,368400,371400,374900,379600,384000,386300,388200,391300,397000,403600,412200,424500,438800,451100,458600,461500,463400,466300,467800,468800,470300,472500,474800,475500,473800,472900,475100,480400,486500,490000,492400,496100,500900,503600,504000,503400,502600,501100,500500,502500,506000,509200,509700,510000,512100,515700,518500,522600,527900,532700,536300,541300,547700,553400,557300,560600,564700,569800,574000,577200,579000,578300,576900,577700,578700,579800
94506,San Francisco-Oakland-Hayward,Danville,21312,19100,2004,4903,0,0,328,388,0,662,662,9110,166,164873,172275,124821,171116,697,14894,21312,63,21096,18891,2008,4680,0,0,297,435,20,598,598,8774,133,171214,174044,150096,175032,863,14450,21096,91,21896,19556,2102,5195,0,0,304,330,26,714,714,9954,92,176241,164432,156324,183707,551,16140,21896,79,22622,19986,2393,5406,0,0,309,240,38,747,747,9903,79,171136,0,152895,179110,478,16462,22622,90,24371,22034,2104,5797,0,0,339,276,32,1026,1026,9975,58,175947,130139,140772,195190,577,16956,24371,159,24895,22772,1908,5892,0,0,362,217,26,990,990,9796,43,186378,-666666666,137440,198807,425,17505,24895,298,874100,882000,880900,877100,877600,882200,887000,892400,897100,905100,912500,913900,913900,923000,942200,966800,991800,1015400,1035700,1050500,1063800,1078700,1094300,1106900,1112500,1111200,1106500,1101800,1097700,1096000,1094800,1095000,1096000,1099500,1106400,1116600,1129200,1141900,1150700,1158500,1169200,1178500,1186400,1196000,1202500,1205800,1210500,1215000,1216200,1216600,1216800,1217500,1219600,1222000,1223500,1224900,1230500,1242200,1256000,1266900,1275200,1282000,1287000,1291200,1294000,1295400,1301300,1309700,1315500,1319900,1323900,1326700
94507,San Francisco-Oakland-Hayward,Alamo,15817,14133,1496,1743,0,0,313,36,0,422,422,7754,225,149973,143333,103603,151083,93,13973,15817,47,15977,14074,1729,1700,0,0,270,31,0,363,363,8001,246,160279,-666666666,128125,160580,90,14392,15977,104,15973,14406,1385,1666,0,0,283,66,0,538,538,7743,286,163219,-666666666,109286,164346,141,14286,15973,101,16653,14800,1668,1837,0,0,307,83,0,705,705,7923,290,0,-666666666,107440,166700,170,14858,16653,281,16205,14376,1701,1858,0,0,253,72,0,646,646,7656,260,172414,-666666666,108667,174694,116,14433,16205,346,15829,14751,994,1880,0,0,252,43,0,521,521,7123,247,202336,-666666666,183250,212200,127,13785,15829,409,1109600,1107100,1120000,1145500,1157600,1138200,1123000,1135000,1167500,1192400,1201800,1206300,1212400,1222600,1236600,1257300,1279300,1312900,1341900,1356800,1362300,1363000,1364200,1374000,1385700,1390500,1384200,1362800,1343500,1342500,1350400,1357500,1365600,1383900,1408100,1431800,1447700,1455200,1477100,1525800,1574100,1606700,1632900,1648600,1655700,1671400,1687400,1698400,1704500,1707400,1704800,1699100,1694200,1692500,1690900,1686400,1679000,1672500,1674000,1681500,1690200,1702800,1713200,1711000,1702000,1691900,1709400,1754600,1797300,1818000,1831100,1836700
94509,San Francisco-Oakland-Hayward,Antioch,61665,34364,26013,11530,142,234,1941,4344,1159,9005,9005,18432,4694,54441,33177,48585,59482,9031,36359,61665,7660,62651,34537,26968,11645,156,226,1997,4502,1117,9163,9163,18653,5173,53953,31729,46192,59896,9120,36588,62651,7447,63351,34645,27489,12151,108,216,1908,5076,1009,10214,10214,18143,4945,54372,43824,50269,58709,9613,35935,63351,7819,64406,34545,28602,12968,92,295,1499,5241,830,10963,10963,18272,4171,53998,33715,53147,58173,9707,35231,64406,8143,64412,34655,28503,13124,125,257,1413,5675,684,11189,11189,17650,3452,55022,37273,51311,60424,10401,33574,64412,9587,66741,36615,29024,13880,135,265,1538,6101,955,11603,11603,17439,2914,58823,45619,55992,65440,11814,33304,66741,10021,154500,155400,157400,158900,160700,164500,167400,169000,170000,171500,174400,178100,182700,188500,193800,197700,201500,205700,210200,216700,224200,232400,239900,245600,249300,252500,255400,258800,262300,264900,267000,269600,271200,272500,274800,277700,279500,280800,282600,285000,287200,289500,292800,296400,299800,303700,307600,311200,314600,317300,319800,323600,328200,332500,336400,339900,343600,347600,351700,355800,358900,362000,365000,367300,368700,371000,373900,375900,377400,380200,383000,385400
94511,0,0,1910,1602,297,73,0,0,29,0,0,93,93,710,275,33771,-666666666,12167,33854,0,1725,1910,60,2172,1832,307,57,0,0,27,0,0,94,94,845,346,35288,-666666666,12112,35958,0,2015,2172,58,2158,1737,386,57,0,0,27,0,0,86,86,804,362,36845,-666666666,35250,37383,0,2022,2158,30,2172,1912,220,36,0,0,50,0,0,63,63,848,229,0,-666666666,0,36364,53,2020,2172,0,2199,1932,229,64,0,9,46,0,0,95,95,820,233,35814,18750,35313,41250,95,1922,2199,92,2379,2164,184,57,0,9,96,0,0,180,180,946,337,36167,-666666666,-666666666,44500,91,2130,2379,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94513,San Francisco-Oakland-Hayward,Brentwood,53902,39760,13491,7679,18,48,1944,1558,225,6781,6781,20235,2562,88219,73103,71726,91029,3100,40043,53902,2989,55488,40439,14502,8195,0,104,1925,1656,150,6842,6842,21366,2630,91343,70133,73129,97885,2678,42047,55488,3046,56929,39804,16554,8372,0,102,1989,1793,155,7176,7176,21814,2704,89607,59688,73642,93788,2803,42676,56929,2811,58399,41121,16634,8795,0,101,1813,1983,147,7496,7496,22348,2166,92731,59236,63404,101360,3200,42532,58399,3399,59444,40795,17824,9089,122,121,1558,2838,166,8249,8249,22869,1817,93951,56232,69261,101557,4330,42102,59444,3831,61300,44237,16326,9526,134,97,1577,2770,104,7348,7348,22109,1372,96827,47371,59436,106265,4372,40882,61300,4623,292400,292200,292300,293400,296400,300500,305100,310300,316000,321600,327000,332200,337900,345200,352900,360600,368700,376200,381800,387000,392800,398200,401800,405200,408400,410700,412600,415800,419300,422500,425300,427900,430500,434500,439800,445100,450000,455100,460800,465200,468100,472200,478700,484800,488800,491500,494300,497100,499500,501900,504900,508100,510600,512400,513900,515300,517200,520300,524200,528000,531000,534400,538400,542400,545600,548200,551400,554100,556000,557400,558500,559000
94514,0,0,1020,538,365,44,0,0,27,0,0,55,55,381,92,52031,-666666666,51172,36895,53,876,1020,82,1069,498,431,124,0,0,89,0,0,133,133,410,115,50199,-666666666,50565,39904,53,995,1069,14,1174,571,470,224,0,0,123,0,0,171,171,484,185,51992,-666666666,57708,51618,9,1121,1174,23,1209,656,435,254,0,0,105,0,0,174,174,467,230,0,-666666666,50500,60972,17,1102,1209,76,1358,781,464,315,0,0,118,0,0,229,229,625,180,54348,-666666666,-666666666,76944,16,1261,1358,57,1593,933,547,486,0,0,158,0,0,257,257,575,241,72875,-666666666,-666666666,96161,31,1348,1593,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94516,0,0,120,87,33,4,0,0,3,2,0,0,0,63,7,98438,-666666666,-666666666,98438,4,112,120,0,129,82,47,4,0,0,3,2,0,0,0,74,6,100938,-666666666,-666666666,100938,4,121,129,0,154,96,56,3,0,0,5,2,0,0,0,81,6,100750,-666666666,-666666666,102250,3,138,154,0,186,134,50,6,0,0,8,2,0,2,2,98,6,0,-666666666,-666666666,123125,4,167,186,4,157,109,46,7,0,0,10,3,0,2,2,86,2,89000,-666666666,-666666666,96250,5,136,157,4,128,84,43,2,0,0,9,0,0,2,2,74,0,88500,-666666666,-666666666,90625,0,112,128,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94517,San Francisco-Oakland-Hayward,Clayton,12582,10831,1451,1511,0,9,386,116,0,884,884,6418,320,115570,64375,63447,124840,278,10840,12582,346,12644,10996,1357,1476,41,10,414,157,0,789,789,6354,261,116677,170284,54712,123098,299,10971,12644,218,12781,11389,1106,1502,38,0,367,162,0,755,755,6410,257,121367,-666666666,105682,126431,294,10827,12781,138,12913,11245,1360,1284,35,0,360,115,10,712,712,6389,243,122125,-666666666,106964,126080,199,10843,12913,197,13139,11242,1564,1210,36,0,361,84,9,644,644,6339,171,128398,-666666666,122386,126136,130,10954,13139,250,13244,11836,1037,1310,10,0,325,103,12,759,759,6186,177,140361,-666666666,153250,140232,191,10888,13244,223,449800,451700,453300,460600,477100,495200,507800,519100,529100,538500,547000,552400,556400,564000,577300,597000,619000,636800,648000,657000,665100,668200,668300,672200,678700,679000,673000,663500,656500,656700,663200,670000,675800,683500,693300,703100,711200,718200,724000,728600,731400,736600,743300,748200,752000,757800,763900,768200,769500,770600,772300,772600,772000,771600,773400,777100,780900,785600,789200,789100,789600,793900,801600,806100,803600,801000,802700,802700,802600,806500,811400,816900
94518,San Francisco-Oakland-Hayward,Concord,26162,18207,7048,5547,0,154,959,552,40,2291,2291,10751,1900,71663,48571,58689,74498,808,19311,26162,1245,26965,18187,7834,5646,0,150,976,638,46,3091,3091,10622,1943,70546,67500,59855,75574,950,19251,26965,1528,26647,17741,8000,5740,43,118,1147,751,51,3151,3151,11047,1777,73040,85855,60019,78800,1095,19405,26647,1492,26966,17384,8690,6186,59,114,1224,834,51,3533,3533,11325,1687,0,0,61663,78421,1155,19988,26966,1401,27549,17671,8860,6564,59,122,1180,794,4,3843,3843,11182,1586,78301,-666666666,64847,81492,1014,19672,27549,1748,27967,18240,8823,6815,68,71,1233,834,4,4229,4229,11170,1075,84896,-666666666,67358,87139,1057,19151,27967,2651,362200,361500,361000,361400,364500,370500,375500,378800,381400,384900,391600,399800,407000,418100,433500,446400,455100,465100,476700,489000,500400,510200,518000,524300,529800,531300,531500,533400,537600,539800,542300,545600,549400,552900,557200,562900,569800,577900,583600,586500,588900,593000,596800,600100,603300,607000,610700,613400,614600,615200,615000,614400,616100,620800,626300,629800,632000,635600,641000,647500,654500,658200,658300,659700,662600,664700,667300,670000,672200,675300,678700,681000
94519,0,0,19819,11766,7472,3752,8,46,1053,225,57,2239,2239,8495,1491,71262,61630,65824,72724,402,15651,19819,1044,19400,11418,7347,3923,12,110,960,252,53,2130,2130,8306,1376,70476,64375,67244,71480,464,15075,19400,1121,19927,11269,8029,4293,13,155,919,188,50,2535,2535,8520,1399,67607,66250,58904,67420,407,14885,19927,1657,19819,12356,6835,4413,9,124,1053,138,39,2552,2552,8403,982,0,-666666666,68229,70082,293,14270,19819,1797,19594,11680,7318,4451,27,133,941,269,53,2546,2546,8135,900,74351,136898,68177,73108,487,13593,19594,2010,19101,12198,6307,3834,20,92,870,300,63,2375,2375,7646,866,79390,155000,72888,75964,457,13102,19101,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94520,San Francisco-Oakland-Hayward,Concord,37477,12646,23955,14343,8,501,1674,1309,256,5697,5697,10775,5289,48116,42782,43295,54514,2053,23195,37477,6463,37489,12606,23825,13780,7,491,1741,980,257,5687,5687,10831,5508,47313,38784,41969,55921,1886,24092,37489,5438,38743,12308,25432,14500,4,558,1946,1102,286,5814,5814,10977,5535,47656,39631,41680,55743,1996,24751,38743,5274,39484,13132,25162,15566,15,655,1816,1031,130,6442,6442,11269,4918,47048,38494,42683,53950,1931,24635,39484,6284,39535,12603,25764,15949,15,512,1789,1009,170,6692,6692,11423,4269,51096,40897,46795,60182,1848,24019,39535,6546,39027,12273,25690,15709,19,434,1592,814,162,6771,6771,11024,3574,52082,39915,49017,62515,1604,22556,39027,7593,208100,208000,210200,214000,214900,214200,215100,216100,217000,219700,224400,229300,234500,241500,248000,252600,259100,269300,282800,297900,311300,320600,328500,336600,344200,349000,351300,354300,358000,360400,361400,363000,364500,367100,371400,374900,377700,381700,386100,390100,394200,397900,400800,402800,404900,408000,412200,416100,418300,419600,420900,422800,425300,427800,429700,432400,435000,438200,443300,449100,452700,455900,460100,463300,465500,467600,469400,470100,471400,473900,476200,478800
94521,San Francisco-Oakland-Hayward,Concord,40854,29139,11002,8433,0,0,1503,936,116,3408,3408,16534,1957,81140,76036,70437,85865,1415,29398,40854,1272,41354,28790,11819,8557,0,0,1722,954,271,3377,3377,15931,2007,81144,85150,67974,84732,1613,28832,41354,1702,41138,28464,12130,7814,0,0,1648,936,291,3314,3314,15912,2047,84819,66375,70342,86800,1776,29040,41138,1745,41575,29057,11972,7691,0,24,1786,955,251,3346,3346,16660,1833,86662,56914,69375,92846,1844,29671,41575,1969,41854,28851,12481,7437,0,33,1913,1223,250,3245,3245,17341,1459,88339,63083,69223,92869,2106,30063,41854,1731,43850,30813,12474,8112,0,39,2177,825,151,3592,3592,18693,1138,94637,-666666666,74529,98750,1421,32546,43850,1953,331800,331800,332500,331300,328400,326100,326900,330000,333400,335500,339200,345300,354000,363500,373200,384700,398500,412200,424000,435600,447300,458400,466900,473000,476400,479400,482000,485800,491000,497200,503700,509000,511200,513200,517300,521900,527000,533400,539500,543100,544400,547000,552000,557400,560900,563300,566100,568600,570700,572500,574400,577300,581600,585000,586600,587000,589400,594800,601300,606500,609700,613500,618100,622100,624900,627400,630900,635200,637900,640100,642800,645000
94523,San Francisco-Oakland-Hayward,Pleasant Hill,33728,21011,12046,6642,12,48,1268,285,0,2768,2768,15113,2048,77117,59083,64301,87702,427,26376,33728,711,33923,20394,12860,6643,8,39,1306,342,53,2628,2628,15177,1923,77485,76458,67081,84010,555,25977,33923,721,34428,20296,13406,6675,0,0,1602,388,74,2559,2559,15424,1668,81685,75100,76125,87475,624,26204,34428,648,34707,20412,13529,6451,0,0,1763,367,60,2633,2633,15692,1349,81599,95947,66294,89514,554,26086,34707,531,34742,21139,12830,6037,0,21,1884,379,125,2690,2690,16052,1054,94042,78693,80208,99461,594,26418,34742,869,34905,21534,12563,6136,0,46,2120,426,163,2669,2669,15787,900,100889,78869,96496,103942,664,26271,34905,955,385600,385000,383500,383500,386700,392000,397900,405200,414800,425000,433000,440500,447800,458400,473300,487900,501500,516100,527700,534100,539000,546400,559100,573100,582000,584300,583900,583400,583900,586100,588700,592000,597300,602500,606200,611300,618400,625300,631800,639300,647400,654800,661300,665400,667200,668800,670900,672500,674100,675300,675500,674600,673200,672900,675000,679600,685100,690700,696600,702800,709100,716400,722300,726700,731700,735300,739300,744200,747500,750600,756600,761500
